batter,againstTeam,batsman_run
MS Dhoni,Kochi Tuskers Kerala,23
MS Dhoni,Kolkata Knight Riders,551
MS Dhoni,Lucknow Super Giants,16
MS Dhoni,Mumbai Indians,746
MS Dhoni,Pune Warriors,135
MS Dhoni,Punjab Kings,47
MS Dhoni,Rajasthan Royals,521
MS Dhoni,Royal Challengers Bangalore,838
MS Dhoni,Sunrisers Hyderabad,488
MS Gony,Chennai Super Kings,4
MS Gony,Deccan Chargers,15
MS Gony,Delhi Daredevils,19
MS Gony,Kings XI Punjab,9
MS Gony,Kochi Tuskers Kerala,0
MS Gony,Kolkata Knight Riders,42
MS Gony,Mumbai Indians,0
MS Gony,Rajasthan Royals,6
MS Gony,Royal Challengers Bangalore,4
MS Wade,Chennai Super Kings,20
MS Wade,Delhi Capitals,1
MS Wade,Lucknow Super Giants,40
MS Wade,Pune Warriors,14
MS Wade,Punjab Kings,6
MS Wade,Rajasthan Royals,55
MS Wade,Royal Challengers Bangalore,24
MS Wade,Sunrisers Hyderabad,19
MV Boucher,Chennai Super Kings,37
MV Boucher,Deccan Chargers,21
MV Boucher,Delhi Daredevils,79
MV Boucher,Kings XI Punjab,41
MV Boucher,Kochi Tuskers Kerala,5
MV Boucher,Kolkata Knight Riders,95
MV Boucher,Mumbai Indians,105
MV Boucher,Rajasthan Royals,10
MV Boucher,Royal Challengers Bangalore,1
Mandeep Singh,Chennai Super Kings,203
Mandeep Singh,Deccan Chargers,110
Mandeep Singh,Delhi Capitals,59
Mandeep Singh,Delhi Daredevils,98
Mandeep Singh,Gujarat Lions,8
Mandeep Singh,Gujarat Titans,18
Mandeep Singh,Kings XI Punjab,120
Mandeep Singh,Kochi Tuskers Kerala,15
Mandeep Singh,Kolkata Knight Riders,394
Mandeep Singh,Mumbai Indians,133
Mandeep Singh,Pune Warriors,148
Mandeep Singh,Rajasthan Royals,179
Mandeep Singh,Rising Pune Supergiants,0
Mandeep Singh,Royal Challengers Bangalore,122
Mandeep Singh,Sunrisers Hyderabad,85
Mashrafe Mortaza,Deccan Chargers,2
Misbah-ul-Haq,Chennai Super Kings,4
Misbah-ul-Haq,Deccan Chargers,37
Misbah-ul-Haq,Delhi Daredevils,47
Misbah-ul-Haq,Kings XI Punjab,29
Misbah-ul-Haq,Mumbai Indians,0
Misbah-ul-Haq,Rajasthan Royals,0
Mohammad Ashraful,Delhi Daredevils,2
Mohammad Asif,Mumbai Indians,0
Mohammad Asif,Rajasthan Royals,3
Mohammad Hafeez,Chennai Super Kings,22
Mohammad Hafeez,Deccan Chargers,13
Mohammad Hafeez,Kings XI Punjab,13
Mohammad Hafeez,Mumbai Indians,7
Mohammad Hafeez,Rajasthan Royals,4
Mohammad Hafeez,Royal Challengers Bangalore,5
Mohammad Nabi,Delhi Capitals,37
Mohammad Nabi,Kings XI Punjab,38
Mohammad Nabi,Kolkata Knight Riders,25
Mohammad Nabi,Mumbai Indians,65
Mohammad Nabi,Rajasthan Royals,17
Mohammad Nabi,Royal Challengers Bangalore,4
Mohammed Shami,Chennai Super Kings,10
Mohammed Shami,Delhi Capitals,0
Mohammed Shami,Gujarat Lions,4
Mohammed Shami,Kings XI Punjab,3
Mohammed Shami,Kolkata Knight Riders,8
Mohammed Shami,Mumbai Indians,9
Mohammed Shami,Rajasthan Royals,5
Mohammed Shami,Rising Pune Supergiants,4
Mohammed Shami,Royal Challengers Bangalore,22
Mohammed Shami,Sunrisers Hyderabad,4
Mohammed Siraj,Chennai Super Kings,29
Mohammed Siraj,Delhi Capitals,6
Mohammed Siraj,Kolkata Knight Riders,8
Mohammed Siraj,Mumbai Indians,8
Mohammed Siraj,Punjab Kings,9
Mohammed Siraj,Rajasthan Royals,19
Mohammed Siraj,Sunrisers Hyderabad,17
Mohsin Khan,Gujarat Titans,1
Mohsin Khan,Punjab Kings,13
Mohsin Khan,Rajasthan Royals,9
Mujeeb Ur Rahman,Mumbai Indians,1
Mujeeb Ur Rahman,Rajasthan Royals,0
Mujeeb Ur Rahman,Royal Challengers Bangalore,0
Mujeeb Ur Rahman,Sunrisers Hyderabad,11
Mukesh Choudhary,Mumbai Indians,4
Mukesh Choudhary,Punjab Kings,2
Mustafizur Rahman,Chennai Super Kings,0
Mustafizur Rahman,Gujarat Titans,3
Mustafizur Rahman,Kolkata Knight Riders,0
Mustafizur Rahman,Mumbai Indians,8
Mustafizur Rahman,Sunrisers Hyderabad,1
N Jagadeesan,Gujarat Titans,39
N Jagadeesan,Mumbai Indians,0
N Jagadeesan,Rajasthan Royals,1
N Jagadeesan,Royal Challengers Bangalore,33
N Pooran,Chennai Super Kings,140
N Pooran,Delhi Capitals,124
N Pooran,Gujarat Titans,37
N Pooran,Kolkata Knight Riders,104
N Pooran,Lucknow Super Giants,34
N Pooran,Mumbai Indians,108
N Pooran,Punjab Kings,40
N Pooran,Rajasthan Royals,96
N Pooran,Royal Challengers Bangalore,91
N Pooran,Sunrisers Hyderabad,138
N Rana,Chennai Super Kings,200
N Rana,Delhi Capitals,302
N Rana,Delhi Daredevils,75
N Rana,Gujarat Lions,142
N Rana,Gujarat Titans,2
N Rana,Kings XI Punjab,178
N Rana,Kolkata Knight Riders,50
N Rana,Lucknow Super Giants,44
N Rana,Mumbai Indians,220
N Rana,Punjab Kings,31
N Rana,Rajasthan Royals,202
N Rana,Rising Pune Supergiants,37
N Rana,Royal Challengers Bangalore,278
N Rana,Sunrisers Hyderabad,420
N Saini,Chennai Super Kings,7
N Saini,Deccan Chargers,5
N Saini,Delhi Daredevils,15
N Saini,Mumbai Indians,47
N Saini,Rajasthan Royals,2
N Saini,Royal Challengers Bangalore,64
ND Doshi,Kochi Tuskers Kerala,0
NJ Maddinson,Chennai Super Kings,4
NJ Maddinson,Delhi Daredevils,4
NJ Maddinson,Mumbai Indians,12
NJ Rimmington,Pune Warriors,1
NK Patel,Chennai Super Kings,2
NK Patel,Delhi Daredevils,4
NK Patel,Kings XI Punjab,57
NK Patel,Kolkata Knight Riders,14
NK Patel,Mumbai Indians,40
NK Patel,Royal Challengers Bangalore,4
NL McCullum,Chennai Super Kings,15
NL McCullum,Rajasthan Royals,11
NLTC Perera,Chennai Super Kings,23
NLTC Perera,Deccan Chargers,22
NLTC Perera,Delhi Daredevils,19
NLTC Perera,Gujarat Lions,3
NLTC Perera,Kings XI Punjab,90
NLTC Perera,Kolkata Knight Riders,74
NLTC Perera,Mumbai Indians,14
NLTC Perera,Pune Warriors,32
NLTC Perera,Rajasthan Royals,33
NLTC Perera,Royal Challengers Bangalore,97
NLTC Perera,Sunrisers Hyderabad,17
NM Coulter-Nile,Chennai Super Kings,5
NM Coulter-Nile,Delhi Capitals,1
NM Coulter-Nile,Kings XI Punjab,33
NM Coulter-Nile,Kolkata Knight Riders,9
NM Coulter-Nile,Mumbai Indians,9
NM Coulter-Nile,Rajasthan Royals,6
NM Coulter-Nile,Rising Pune Supergiants,8
NM Coulter-Nile,Royal Challengers Bangalore,6
NM Coulter-Nile,Sunrisers Hyderabad,5
NS Naik,Delhi Capitals,7
NS Naik,Mumbai Indians,2
NS Naik,Sunrisers Hyderabad,22
NT Ellis,Delhi Capitals,0
NT Ellis,Mumbai Indians,6
NT Ellis,Sunrisers Hyderabad,12
NV Ojha,Chennai Super Kings,277
NV Ojha,Deccan Chargers,105
NV Ojha,Delhi Daredevils,108
NV Ojha,Gujarat Lions,19
NV Ojha,Kings XI Punjab,356
NV Ojha,Kochi Tuskers Kerala,13
NV Ojha,Kolkata Knight Riders,259
NV Ojha,Mumbai Indians,96
NV Ojha,Pune Warriors,30
NV Ojha,Rajasthan Royals,72
NV Ojha,Rising Pune Supergiants,34
NV Ojha,Royal Challengers Bangalore,184
NV Ojha,Sunrisers Hyderabad,1
Navdeep Saini,Chennai Super Kings,4
Navdeep Saini,Delhi Capitals,12
Navdeep Saini,Kings XI Punjab,6
Navdeep Saini,Mumbai Indians,2
Navdeep Saini,Rajasthan Royals,0
Navdeep Saini,Sunrisers Hyderabad,9
OA Shah,Chennai Super Kings,60
OA Shah,Deccan Chargers,98
OA Shah,Delhi Daredevils,2
OA Shah,Kings XI Punjab,37
OA Shah,Kolkata Knight Riders,78
OA Shah,Mumbai Indians,135
OA Shah,Pune Warriors,4
OA Shah,Rajasthan Royals,19
OA Shah,Royal Challengers Bangalore,73
OC McCoy,Gujarat Titans,8
OF Smith,Chennai Super Kings,3
OF Smith,Gujarat Titans,0
OF Smith,Kolkata Knight Riders,9
OF Smith,Mumbai Indians,1
OF Smith,Royal Challengers Bangalore,25
OF Smith,Sunrisers Hyderabad,13
P Awana,Chennai Super Kings,1
P Awana,Delhi Daredevils,4
P Awana,Mumbai Indians,0
P Awana,Rajasthan Royals,0
P Awana,Sunrisers Hyderabad,0
P Chopra,Chennai Super Kings,8
P Dogra,Chennai Super Kings,5
P Dogra,Delhi Daredevils,49
P Dogra,Kings XI Punjab,1
P Dogra,Kolkata Knight Riders,20
P Dogra,Mumbai Indians,41
P Dogra,Royal Challengers Bangalore,6
P Dogra,Sunrisers Hyderabad,5
P Dubey,Mumbai Indians,7
P Kumar,Chennai Super Kings,49
P Kumar,Deccan Chargers,24
P Kumar,Delhi Daredevils,20
P Kumar,Kings XI Punjab,42
P Kumar,Kolkata Knight Riders,40
P Kumar,Mumbai Indians,41
P Kumar,Pune Warriors,7
P Kumar,Rajasthan Royals,81
P Kumar,Royal Challengers Bangalore,17
P Kumar,Sunrisers Hyderabad,19
P Negi,Chennai Super Kings,13
P Negi,Delhi Capitals,0
P Negi,Delhi Daredevils,28
P Negi,Gujarat Lions,35
P Negi,Kings XI Punjab,29
P Negi,Kolkata Knight Riders,59
P Negi,Mumbai Indians,100
P Negi,Pune Warriors,8
P Negi,Rajasthan Royals,9
P Negi,Rising Pune Supergiants,32
P Negi,Royal Challengers Bangalore,37
P Negi,Sunrisers Hyderabad,15
P Parameswaran,Deccan Chargers,0
P Parameswaran,Royal Challengers Bangalore,1
P Ray Barman,Sunrisers Hyderabad,19
P Sahu,Delhi Daredevils,18
P Sahu,Kolkata Knight Riders,1
P Simran Singh,Delhi Capitals,12
P Simran Singh,Kolkata Knight Riders,4
P Simran Singh,Royal Challengers Bangalore,7
P Simran Singh,Sunrisers Hyderabad,41
PA Patel,Chennai Super Kings,330
PA Patel,Deccan Chargers,24
PA Patel,Delhi Capitals,48
PA Patel,Delhi Daredevils,306
PA Patel,Gujarat Lions,104
PA Patel,Kings XI Punjab,583
PA Patel,Kolkata Knight Riders,338
PA Patel,Mumbai Indians,210
PA Patel,Pune Warriors,76
PA Patel,Rajasthan Royals,311
PA Patel,Rising Pune Supergiants,129
PA Patel,Royal Challengers Bangalore,210
PA Patel,Sunrisers Hyderabad,179
PA Reddy,Delhi Daredevils,1
PA Reddy,Kings XI Punjab,43
PA Reddy,Mumbai Indians,7
PA Reddy,Pune Warriors,27
PA Reddy,Rajasthan Royals,44
PA Reddy,Royal Challengers Bangalore,42
PBB Rajapaksa,Chennai Super Kings,51
PBB Rajapaksa,Delhi Capitals,4
PBB Rajapaksa,Gujarat Titans,40
PBB Rajapaksa,Kolkata Knight Riders,31
PBB Rajapaksa,Lucknow Super Giants,9
PBB Rajapaksa,Rajasthan Royals,27
PBB Rajapaksa,Royal Challengers Bangalore,44
PC Valthaty,Chennai Super Kings,120
PC Valthaty,Deccan Chargers,80
PC Valthaty,Delhi Daredevils,79
PC Valthaty,Kochi Tuskers Kerala,17
PC Valthaty,Kolkata Knight Riders,20
PC Valthaty,Mumbai Indians,47
PC Valthaty,Pune Warriors,30
PC Valthaty,Rajasthan Royals,59
PC Valthaty,Royal Challengers Bangalore,47
PC Valthaty,Sunrisers Hyderabad,6
PD Collingwood,Deccan Chargers,51
PD Collingwood,Kings XI Punjab,4
PD Collingwood,Kolkata Knight Riders,55
PD Collingwood,Mumbai Indians,2
PD Collingwood,Rajasthan Royals,16
PD Collingwood,Royal Challengers Bangalore,75
PJ Cummins,Chennai Super Kings,83
PJ Cummins,Delhi Capitals,20
PJ Cummins,Gujarat Lions,24
PJ Cummins,Kings XI Punjab,18
PJ Cummins,Kolkata Knight Riders,3
PJ Cummins,Mumbai Indians,156
PJ Cummins,Rajasthan Royals,37
PJ Cummins,Rising Pune Supergiants,11
PJ Cummins,Royal Challengers Bangalore,24
PJ Cummins,Sunrisers Hyderabad,3
PJ Sangwan,Chennai Super Kings,0
PJ Sangwan,Deccan Chargers,0
PJ Sangwan,Delhi Daredevils,1
PJ Sangwan,Kings XI Punjab,5
PJ Sangwan,Kolkata Knight Riders,0
PJ Sangwan,Mumbai Indians,12
PJ Sangwan,Punjab Kings,2
PJ Sangwan,Rajasthan Royals,1
PJ Sangwan,Rising Pune Supergiants,1
PJ Sangwan,Royal Challengers Bangalore,4
PJ Sangwan,Sunrisers Hyderabad,0
PK Garg,Chennai Super Kings,74
PK Garg,Delhi Capitals,17
PK Garg,Kings XI Punjab,3
PK Garg,Kolkata Knight Riders,25
PK Garg,Mumbai Indians,79
PK Garg,Punjab Kings,4
PK Garg,Rajasthan Royals,15
PK Garg,Royal Challengers Bangalore,34
PM Sarvesh Kumar,Delhi Daredevils,1
PN Mankad,Sunrisers Hyderabad,4
PP Chawla,Chennai Super Kings,58
PP Chawla,Deccan Chargers,55
PP Chawla,Delhi Capitals,26
PP Chawla,Delhi Daredevils,54
PP Chawla,Gujarat Lions,11
PP Chawla,Kings XI Punjab,54
PP Chawla,Kolkata Knight Riders,57
PP Chawla,Mumbai Indians,59
PP Chawla,Pune Warriors,52
PP Chawla,Rajasthan Royals,81
PP Chawla,Rising Pune Supergiants,8
PP Chawla,Royal Challengers Bangalore,21
PP Chawla,Sunrisers Hyderabad,48
PP Ojha,Chennai Super Kings,4
PP Ojha,Delhi Daredevils,6
PP Ojha,Mumbai Indians,2
PP Ojha,Pune Warriors,1
PP Ojha,Rajasthan Royals,2
